2024-01-01 00:05:09	O⭐️M⭐️E https://twitter.com/yuuki26/status/1741475415573557397	https://x.com/yuuki29/status/1741475585950625855
2024-01-01 13:48:11	家に帰って帰宅した。 https://twitter.com/yuuki26/status/1741682569999950282	https://x.com/yuuki29/status/1741682710123544852
2024-01-01 17:43:40	昼寝して起きた https://twitter.com/yuuki26/status/1741741898606293122	https://x.com/yuuki29/status/1741741968923975928
2024-01-03 02:23:17	頭めっちゃ痛かったけどコーヒー400cc飲んだら治った https://twitter.com/yuuki26/status/1742234892560109911	https://x.com/yuuki29/status/1742235123070959996
2024-01-05 00:26:15	新シャドウのゲット状況。␤ズガイドスとモグリューが取れてない。 https://twitter.com/yuuki26/status/1742930208976781314	https://x.com/yuuki29/status/1742930448286904586
2024-01-05 10:45:46	@no_TL #不登校さんと繋がりたい https://twitter.com/yuuki170/status/1727315152121610747	https://x.com/yuuki29/status/1743086353657761985
2024-01-06 06:39:13	昨日KさんとKメダ珈琲行った。␤Twitterにて人をフォローする仕事をした。 https://twitter.com/yuuki26/status/1743384301935140974	https://x.com/yuuki29/status/1743386696501338345
2024-01-06 19:24:24	6時間ネタ https://twitter.com/yuuki26/status/1743579152731484551	https://x.com/yuuki29/status/1743579261305536630
2024-01-06 19:33:01	起きたら秘密基地に直行。 https://twitter.com/yuuki26/status/1743581106912583770	https://x.com/yuuki29/status/1743581427705536810
2024-01-07 20:34:10	@KF0wNlnLib28637 おうありがとう	https://x.com/yuuki29/status/1743959206640964015
2024-01-10 10:32:24	これうpし直したから。␤https://www.tiktok.com/@yuuki148/video/7313037453017877762 https://twitter.com/yuuki26/status/1744893989353140593	https://x.com/yuuki29/status/1744894931188293774
2024-01-17 18:51:14	友達募集␤#不登校さんと繋がりたい https://twitter.com/yuuki170/status/1747557179320946910/photo/1	https://x.com/yuuki29/status/1747557179320946910
2024-01-17 23:09:55	@2iGj5 おおありがとう	https://x.com/yuuki29/status/1747622279259754619
2024-01-17 23:35:19	@2iGj5 OKゆうきで頼む	https://x.com/yuuki29/status/1747628672037560335
